time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-05-25T10:31:10.655Z,-18.9874,169.0296,140.64,5.6,mww,,39,3.899,0.85,us,us60003s2g,2019-05-26T10:32:50.342Z,"67km NNW of Isangel, Vanuatu",earthquake,8.6,6.4,0.071,19,reviewed,us,us
2019-05-25T08:22:13.974Z,-18.0043,-174.9513,177.19,4.5,mb,,97,4.884,0.78,us,us60003s1l,2019-05-25T08:44:12.040Z,"124km NW of Neiafu, Tonga",earthquake,12.9,5.7,0.1,29,reviewed,us,us
2019-05-25T07:48:02.080Z,45.8561667,-111.3556667,5.13,2.64,ml,31,73,0.051,0.18,mb,mb80345464,2019-05-25T12:45:59.920Z,"1km W of Manhattan, Montana",earthquake,0.31,1.1,0.16,13,reviewed,mb,mb
2019-05-25T06:27:40.611Z,23.2024,121.391,22.22,4.1,mb,,104,0.208,0.84,us,us60003s0n,2019-05-25T06:47:23.040Z,"55km NNE of Taitung City, Taiwan",earthquake,3.7,2.7,0.262,4,reviewed,us,us
2019-05-25T06:20:46.492Z,35.3173,140.2952,30.38,5,mww,,84,1.847,0.98,us,us60003s0e,2019-05-28T09:22:34.376Z,"10km NW of Ohara, Japan",earthquake,5.6,4.4,0.078,16,reviewed,us,us
2019-05-25T05:52:47.296Z,-39.8899,176.6216,53.3,4,mwr,,170,0.73,1.13,us,us60003s0b,2019-05-25T08:08:45.040Z,"34km SW of Hastings, New Zealand",earthquake,5.4,9.5,0.075,17,reviewed,us,us
2019-05-25T05:18:55.890Z,18.4661,-66.1715,95,2.73,md,14,224,0.18,0.22,pr,pr2019145004,2019-05-25T07:52:15.690Z,"2km NNE of Levittown, Puerto Rico",earthquake,1.46,0.87,0.35,14,reviewed,pr,pr
2019-05-25T05:17:24.260Z,27.5835,86.2486,10,4.5,mb,,154,4.779,0.77,us,us60003s00,2019-05-26T05:34:44.100Z,"32km NNE of Ramechhap, Nepal",earthquake,8.2,1.8,0.066,67,reviewed,us,us
2019-05-25T05:11:32.674Z,-11.1137,162.3109,10,4.7,mb,,58,2.86,0.89,us,us60003s04,2019-05-25T08:39:17.040Z,"84km SSE of Kirakira, Solomon Islands",earthquake,6.3,1.9,0.072,59,reviewed,us,us
2019-05-25T04:58:30.230Z,38.8218333,-122.8503333,2.61,2.9,md,64,56,0.007657,0.07,nc,nc73186631,2019-05-28T17:01:04.811Z,"10km WNW of The Geysers, CA",earthquake,0.13,0.2,0.198,39,reviewed,nc,nc
2019-05-25T03:29:01.289Z,49.2015,156.1553,35,4.8,mb,,136,4.03,0.88,us,us60003rzd,2019-05-25T03:58:01.040Z,"164km S of Severo-Kuril'sk, Russia",earthquake,9.5,2,0.034,272,reviewed,us,us
2019-05-25T02:33:21.060Z,18.8211,-64.7838,33,2.67,md,10,338,1.2631,0.48,pr,pr2019145003,2019-05-25T21:39:19.040Z,"46km NNW of Road Town, British Virgin Islands",earthquake,4.52,29.71,0.3,7,reviewed,pr,pr
2019-05-25T00:59:32.570Z,19.0625,-67.6403,46,2.87,md,8,314,0.6969,0.61,pr,pr2019145001,2019-05-25T06:35:22.819Z,"85km NW of San Antonio, Puerto Rico",earthquake,4.76,13.77,0.28,8,reviewed,pr,pr
2019-05-25T00:56:51.806Z,56.8945,-154.696,37.7,2.9,ml,,,,0.53,ak,ak0196nt9fon,2019-05-25T01:09:28.040Z,"83km SSW of Larsen Bay, Alaska",earthquake,,5.3,,,automatic,ak,ak
2019-05-25T00:44:23.610Z,18.8263,-64.8211,43,3.11,md,12,337,1.2346,0.37,pr,pr2019145000,2019-05-26T01:34:00.040Z,"57km NNW of Road Town, British Virgin Islands",earthquake,3.45,13.31,0.4,12,reviewed,pr,pr
2019-05-24T23:14:22.080Z,18.8045,-64.8435,41,3.16,md,9,337,1.2039,0.47,pr,pr2019144007,2019-05-26T01:36:43.040Z,"42km NNW of Road Town, British Virgin Islands",earthquake,5.28,20.63,0.35,7,reviewed,pr,pr
2019-05-24T23:05:02.430Z,18.8805,-64.8141,32,2.73,md,9,337,1.2712,0.45,pr,pr2019144006,2019-05-26T01:42:36.040Z,"45km NNW of Road Town, British Virgin Islands",earthquake,4.2,27.99,0.35,9,reviewed,pr,pr
2019-05-24T22:52:48.056Z,57.2461,-154.287,31.5,2.7,ml,,,,0.81,ak,ak0196misrdq,2019-05-24T22:58:18.600Z,"37km SSW of Larsen Bay, Alaska",earthquake,,0.9,,,automatic,ak,ak
2019-05-24T22:47:28.470Z,57.026,-154.2297,28.6,2.5,ml,,,,0.42,ak,ak0196mirn9r,2019-05-25T03:20:13.040Z,"59km SSW of Larsen Bay, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-05-24T22:34:05.640Z,43.0555,47.1834,10,4.5,mb,,39,3.393,0.81,us,us60003rxg,2019-05-25T00:41:31.040Z,"9km WNW of Korkmaskala, Russia",earthquake,7,1.9,0.046,140,reviewed,us,us
2019-05-24T22:30:29.120Z,19.0871,-64.4815,35,3.01,md,16,327,1.6621,0.49,pr,pr2019144004,2019-05-24T23:04:16.040Z,"68km N of Road Town, British Virgin Islands",earthquake,4.44,31.5,0.46,13,reviewed,pr,pr
2019-05-24T22:12:49.150Z,18.9301,-64.833,21,2.65,md,5,337,1.2856,0.29,pr,pr2019144005,2019-05-24T23:23:50.625Z,"61km NNW of Road Town, British Virgin Islands",earthquake,4.38,25.89,0.18,2,reviewed,pr,pr
2019-05-24T22:09:19.402Z,-20.6288,169.8094,130.99,5,mb,,74,2.954,0.73,us,us60003rxb,2019-05-24T22:27:38.040Z,"132km SSE of Isangel, Vanuatu",earthquake,9,5.7,0.043,171,reviewed,us,us
2019-05-24T21:23:35.105Z,13.8738,92.9593,10,5,mb,,50,7.229,0.84,us,us60003rwt,2019-05-24T22:45:41.384Z,"241km N of Bamboo Flat, India",earthquake,7.4,1.8,0.044,167,reviewed,us,us
2019-05-24T21:17:58.622Z,37.8101,21.1012,10,4.3,mb,,118,0.909,0.82,us,us60003rwq,2019-05-24T21:36:59.040Z,"4km SSW of Ayios Nikolaos, Greece",earthquake,4.9,1.9,0.103,27,reviewed,us,us
2019-05-24T20:15:59.353Z,-27.8791,-66.6421,148.6,5.2,mww,,26,2.444,0.91,us,us60003rvz,2019-05-25T16:48:45.040Z,"45km SW of Andalgala, Argentina",earthquake,4.7,3.2,0.042,55,reviewed,us,us
2019-05-24T19:25:53.726Z,63.2658,-148.0274,65.3,2.6,ml,,,,0.48,ak,ak0196mguonh,2019-05-25T16:01:28.040Z,"44km ESE of Cantwell, Alaska",earthquake,,0.8,,,automatic,ak,ak
2019-05-24T17:40:28.410Z,19.1825,-68.9355,49,2.91,md,15,184,0.2745,0.01,pr,pr2019144003,2019-05-25T15:25:07.040Z,"56km NNE of Miches, Dominican Republic",earthquake,1.52,1.64,0.36,12,reviewed,pr,pr
2019-05-24T17:31:41.008Z,53.7804,-163.4861,73.26,3.5,mb,,194,1.396,0.89,us,us60003rtg,2019-05-25T15:00:25.040Z,"119km S of False Pass, Alaska",earthquake,8.9,20.1,0.143,12,reviewed,us,us
2019-05-24T17:05:40.910Z,19.8321667,-155.1913333,41.46,2.64,ml,68,148,0.1504,0.14,hv,hv70967161,2019-05-26T02:34:25.320Z,"8km W of Pepeekeo, Hawaii",earthquake,0.43,0.61,0.198,33,reviewed,hv,hv
2019-05-24T16:46:44.521Z,48.6047,154.66,76.88,4.4,mb,,162,4.902,1.12,us,us60003rt6,2019-05-24T19:01:21.040Z,"253km SSW of Severo-Kuril'sk, Russia",earthquake,4.3,9.8,0.112,23,reviewed,us,us
2019-05-24T16:12:45.106Z,7.0056,-77.5029,10,4.9,mb,,93,3.154,1.16,us,us60003rpc,2019-05-24T17:36:36.751Z,"30km ESE of Jurado, Colombia",earthquake,7.1,1.9,0.047,144,reviewed,us,us
2019-05-24T13:16:18.610Z,21.1811667,-156.638,25.34,3.36,ml,32,202,0.2781,0.1,hv,hv70966941,2019-05-24T23:58:09.740Z,"15km NE of Waialua, Hawaii",earthquake,0.81,1.01,0.195,21,reviewed,hv,hv
2019-05-24T12:51:50.120Z,19.55,-68.2116,89,3.15,md,9,230,1.0106,0.63,pr,pr2019144002,2019-05-24T16:49:55.904Z,"107km NE of Miches, Dominican Republic",earthquake,5.8,8.22,0.38,8,reviewed,pr,pr
2019-05-24T10:06:09.475Z,61.736,-150.4069,9.1,2.5,ml,,,,0.63,ak,ak0196mbdm5y,2019-05-24T10:10:57.229Z,"19km W of Willow, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-05-24T09:36:17.984Z,-16.4691,178.0273,10,5.2,mb,,97,1.268,0.87,us,us60003rlu,2019-05-25T18:49:38.080Z,"140km NNE of Lautoka, Fiji",earthquake,7.6,1.8,0.049,138,reviewed,us,us
2019-05-24T07:32:54.478Z,60.0601,-152.5717,96.9,2.7,ml,,,,0.58,ak,ak0196m9qzct,2019-05-25T05:05:20.040Z,"48km SSE of Redoubt Volcano, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-05-24T06:23:57.149Z,-21.8368,-68.5374,129.68,4,mb,,91,0.655,0.7,us,us60003rkd,2019-05-25T05:02:37.040Z,"80km NNE of Calama, Chile",earthquake,5,8.4,0.26,4,reviewed,us,us
2019-05-24T06:16:17.143Z,-44.6693,-80.5131,10,4.9,mb,,110,5.187,1.23,us,us60003rka,2019-05-24T15:19:00.040Z,"Off the coast of Aisen, Chile",earthquake,9.9,1.9,0.083,45,reviewed,us,us
2019-05-24T06:15:10.276Z,62.0604,-147.6762,28.4,2.5,ml,,,,0.62,ak,ak0196m91t96,2019-05-25T05:22:37.040Z,"68km ENE of Sutton-Alpine, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-05-24T03:40:17.116Z,36.0017,139.3324,111,4.6,mb,,140,1.061,0.93,us,us60003rjg,2019-05-25T11:45:29.483Z,"7km NW of Sakado, Japan",earthquake,6.6,7.2,0.119,21,reviewed,us,us
2019-05-23T23:16:20.110Z,37.2713,-115.0363,14.3,2.6,ml,30,146.63,0.15,0.28,nn,nn00685652,2019-05-24T05:17:09.040Z,"15km SE of Alamo, Nevada",earthquake,,1.1,,,automatic,nn,nn
2019-05-23T21:30:32.670Z,18.463,-66.4635,98,2.52,md,18,195,0.0675,0.23,pr,pr2019143008,2019-05-24T05:13:40.040Z,"2km ESE of Tierras Nuevas Poniente, Puerto Rico",earthquake,1.76,0.92,0.41,14,reviewed,pr,pr
2019-05-23T18:52:45.872Z,18.3772,-106.4698,10,4.5,mb,,210,5.117,1.27,us,us60003rd3,2019-05-23T20:49:23.040Z,"208km WSW of San Patricio, Mexico",earthquake,10.9,2,0.045,146,reviewed,us,us
2019-05-23T15:56:41.298Z,-2.565,-12.2142,10,5.1,mb,,30,5.744,0.61,us,us60003r8l,2019-05-24T16:46:36.040Z,"North of Ascension Island",earthquake,8.6,1.8,0.042,186,reviewed,us,us
2019-05-23T15:51:45.981Z,59.4775,-152.8425,67.7,3.5,ml,,,,0.67,ak,ak0196kr35pq,2019-05-24T15:05:40.040Z,"66km WSW of Anchor Point, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-05-23T15:02:17.284Z,-21.6089,169.7702,10,5.7,mww,,28,2.375,1.07,us,us60003r7u,2019-05-24T15:04:10.999Z,"195km E of Tadine, New Caledonia",earthquake,7.6,1.7,0.049,40,reviewed,us,us
2019-05-23T14:41:39.750Z,19.5081,-66.124,39,2.7,md,8,309,1.1078,0.24,pr,pr2019143005,2019-05-23T17:18:24.855Z,"115km N of San Juan, Puerto Rico",earthquake,1.88,12,0.45,4,reviewed,pr,pr
2019-05-23T14:30:10.990Z,18.9525,-68.1858,35,2.8,md,9,211,0.9067,0.71,pr,pr2019143004,2019-05-23T17:18:12.871Z,"47km NNE of Punta Cana, Dominican Republic",earthquake,7.79,21.36,0.35,7,reviewed,pr,pr
2019-05-23T13:05:44.992Z,51.2074,-176.6844,53.38,3.9,mb,,269,0.675,1.24,us,us60003r5l,2019-05-23T16:03:31.040Z,"74km S of Adak, Alaska",earthquake,12.6,15,0.082,39,reviewed,us,us
2019-05-23T12:34:34.318Z,-6.2244,142.3577,10,5.2,mb,,45,5.711,1.11,us,us60003r5c,2019-05-24T05:51:21.810Z,"118km E of Kiunga, Papua New Guinea",earthquake,7.4,1.8,0.062,85,reviewed,us,us
2019-05-23T09:53:48.233Z,38.396,-116.6339,14.8,4.2,ml,87,68.33,0.563,0.2631,nn,nn00685593,2019-05-24T14:55:35.444Z,"30km NW of Warm Springs, Nevada",earthquake,,1.1,0.27,36,reviewed,nn,nn
2019-05-23T08:45:18.547Z,51.3631,-178.3306,27.79,6.1,mww,,111,0.882,1.34,us,us60003r2r,2019-05-27T10:18:55.753Z,"55km ENE of Amatignak Island, Alaska",earthquake,8.3,5.6,0.066,22,reviewed,us,us
2019-05-23T07:03:23.630Z,19.0046,-66.7918,13,2.67,md,12,276,0.6249,0.36,pr,pr2019143003,2019-05-23T11:47:02.550Z,"57km N of Hatillo, Puerto Rico",earthquake,3.16,4.55,0.32,11,reviewed,pr,pr
2019-05-23T06:57:16.297Z,-34.6983,-178.3425,10,4.8,mb,,144,3.94,0.68,us,us60003r1c,2019-05-23T07:21:46.040Z,"South of the Kermadec Islands",earthquake,12.9,2,0.119,22,reviewed,us,us
2019-05-23T06:30:19.050Z,-13.8965,48.9282,10,4.7,mb,,68,5.347,0.46,us,us60003r15,2019-05-23T07:00:28.040Z,"56km ESE of Ambanja, Madagascar",earthquake,7.7,1.8,0.099,31,reviewed,us,us
2019-05-23T06:12:49.109Z,24.0151,121.5603,16.23,4.7,mb,,72,0.161,0.63,us,us60003r0x,2019-05-23T11:00:11.121Z,"6km NW of Hualian, Taiwan",earthquake,3.2,4,0.046,147,reviewed,us,us
2019-05-23T06:07:24.910Z,19.1768333,-155.4241667,39.17,2.73,ml,35,171,0.04172,0.19,hv,hv70965156,2019-05-24T00:14:31.720Z,"6km ESE of Pahala, Hawaii",other event,0.87,0.8,0.172,35,reviewed,hv,hv
2019-05-23T05:20:48.462Z,52.1482,-170.843,35,4,mb,,177,1.467,1.11,us,us60003r0e,2019-05-23T17:38:27.419Z,"47km SE of Amukta Island, Alaska",earthquake,8.4,1.6,0.061,73,reviewed,us,us
2019-05-23T05:16:46.108Z,60.1488,-136.8891,10,2.5,ml,,53,0.673,1.11,us,us60003r0a,2019-05-23T06:06:31.040Z,"75km SSE of Haines Junction, Canada",earthquake,1.5,1.9,0.053,46,reviewed,us,us
2019-05-23T04:44:26.670Z,60.1822,-136.7519,6.8,3.5,ml,,,,0.96,ak,ak0196kkhufq,2019-05-23T05:03:40.499Z,"75km SSE of Haines Junction, Canada",earthquake,,0.6,,,automatic,ak,ak
2019-05-23T03:25:16.310Z,19.2078,-68.0965,7,3.13,md,10,201,1.0947,0.86,pr,pr2019143002,2019-05-23T07:22:04.960Z,"76km NNE of Punta Cana, Dominican Republic",earthquake,7.15,3.37,0.15,7,reviewed,pr,pr
2019-05-23T02:13:01.520Z,18.0616,-65.6996,58,2.79,md,18,312,0.1696,0.09,pr,pr2019143001,2019-05-23T22:30:22.109Z,"12km SSE of Punta Santiago, Puerto Rico",earthquake,0.81,0.46,0.44,14,reviewed,pr,pr
2019-05-23T01:32:53.310Z,18.5911,-65.267,75,3.48,md,23,194,0.735,0.36,pr,pr2019143000,2019-05-23T02:19:41.040Z,"44km N of Culebra, Puerto Rico",earthquake,2.75,2.84,0.38,22,reviewed,pr,pr
2019-05-23T00:59:25.420Z,-34.7971,-71.8098,48.09,4.1,mwr,,83,0.722,0.56,us,us60003qzn,2019-05-23T05:08:41.620Z,"44km WSW of Santa Cruz, Chile",earthquake,2.4,9.8,0.043,51,reviewed,us,us
2019-05-23T00:05:47.663Z,66.1922,-157.2606,11.9,2.8,ml,,,,0.79,ak,ak0196khvssg,2019-05-24T03:15:52.040Z,"73km SSW of Kobuk, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-05-22T23:39:57.905Z,37.8169,21.2105,10,4.2,mb,,128,0.853,1.15,us,us60003qzf,2019-05-24T02:59:58.040Z,"5km SW of Gastouni, Greece",earthquake,2.3,2,0.186,8,reviewed,us,us
2019-05-22T22:42:29.074Z,-38.4098,-72.2377,82.56,4.4,mb,,98,1.223,1.33,us,us60003qyv,2019-05-23T02:43:41.826Z,"22km ENE of Lautaro, Chile",earthquake,3.1,8.6,0.178,9,reviewed,us,us
2019-05-22T21:55:32.124Z,18.7122,-107.2225,10,4.7,mb,,182,5.562,1.12,us,us60003qyp,2019-05-22T22:20:08.040Z,"247km WSW of Tomatlan, Mexico",earthquake,9.6,1.9,0.034,264,reviewed,us,us
2019-05-22T21:16:32.022Z,15.3205,-94.4544,35,4.7,mb,,139,2.782,1.16,us,us60003qxv,2019-05-22T21:57:57.969Z,"100km SW of Paredon, Mexico",earthquake,8.1,2,0.047,136,reviewed,us,us
2019-05-22T20:47:37.954Z,60.6629,-151.675,67.2,3.1,ml,,,,0.6,ak,ak0196j6i3r3,2019-05-22T20:54:16.941Z,"21km W of Nikiski, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-05-22T20:45:31.670Z,19.2168,-64.571,18,3.01,md,17,235,1.6696,0.3,pr,pr2019142006,2019-05-23T04:48:04.836Z,"88km N of Road Town, British Virgin Islands",earthquake,2.52,4.14,0.28,16,reviewed,pr,pr
2019-05-22T19:51:58.760Z,45.8615,-111.3661667,5.48,2.57,ml,27,64,0.049,0.16,mb,mb80345099,2019-05-22T21:56:54.988Z,"2km WNW of Manhattan, Montana",earthquake,0.29,1.09,0.225,11,reviewed,mb,mb
2019-05-22T18:10:05.965Z,-15.373,-173.0679,10,5.1,mb,,37,1.917,1.91,us,us60003qsv,2019-05-22T18:29:09.040Z,"97km NE of Hihifo, Tonga",earthquake,10,1.9,0.036,249,reviewed,us,us
2019-05-22T17:36:19.695Z,-35.7741,-99.9665,10,5.4,mww,,206,21.41,1.16,us,us60003qs2,2019-05-23T17:37:48.301Z,"Southeast of Easter Island",earthquake,16.7,1.9,0.048,42,reviewed,us,us
2019-05-22T14:27:17.788Z,61.397,-149.9639,33.2,2.8,ml,,,,0.71,ak,ak0196j2t694,2019-05-27T19:55:06.818Z,"13km S of Big Lake, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-05-22T13:30:17.609Z,47.1795,151.7658,135.4,4.3,mb,,168,6.156,0.66,us,us60003qnb,2019-05-23T07:07:36.040Z,"287km SE of Vostok, Russia",earthquake,13.6,11.1,0.094,32,reviewed,us,us
2019-05-22T12:55:54.565Z,24.9866,95.1532,102.99,4.4,mb,,94,1.082,0.73,us,us60003qkr,2019-05-22T13:12:15.040Z,"100km SE of Phek, India",earthquake,7.2,5.4,0.098,30,reviewed,us,us
2019-05-22T11:53:14.442Z,-24.508,-179.6405,488.96,4.6,mb,,97,7.065,1.14,us,us60003qk9,2019-05-22T12:19:38.040Z,"South of the Fiji Islands",earthquake,9.8,7.1,0.073,57,reviewed,us,us
2019-05-22T11:50:44.886Z,-10.236,108.5875,10,4.7,mb,,108,2.898,0.57,us,us60003qk5,2019-05-22T12:05:12.040Z,"268km S of Citotok, Indonesia",earthquake,7.3,1.9,0.102,29,reviewed,us,us
2019-05-22T10:52:19.637Z,4.3586,126.8888,35,4.8,mb,,80,2.992,0.73,us,us60003qjs,2019-05-22T11:21:22.040Z,"195km SE of Sarangani, Philippines",earthquake,7.4,2,0.045,149,reviewed,us,us
2019-05-22T06:59:13.590Z,32.9751667,-116.2793333,3.84,2.66,ml,81,51,0.1461,0.2,ci,ci38601480,2019-05-28T02:02:12.245Z,"23km SW of Ocotillo Wells, CA",earthquake,0.14,0.61,0.159,104,reviewed,ci,ci
2019-05-22T06:53:56.260Z,36.1191667,-117.6705,2.14,3.32,ml,42,39,0.0732,0.16,ci,ci38601472,2019-05-28T13:52:20.040Z,"26km ENE of Coso Junction, CA",earthquake,0.15,0.29,0.117,257,reviewed,ci,ci
2019-05-22T06:51:21.750Z,38.808,-122.816,1.54,3.03,ml,68,21,,0.07,nc,nc73185161,2019-05-28T13:47:13.040Z,"6km WNW of The Geysers, CA",earthquake,0.1,0.15,0.148,32,reviewed,nc,nc
2019-05-22T04:23:12.483Z,-40.439,-72.9539,63.04,4.6,mwr,,125,0.665,1.01,us,us60003qhg,2019-05-26T09:05:19.647Z,"13km S of Rio Bueno, Chile",earthquake,4,5,0.062,25,reviewed,us,us
2019-05-22T04:13:31.098Z,14.2267,-91.0974,89.13,4.4,mb,,173,1.692,1.29,us,us60003qhe,2019-05-22T22:36:43.919Z,"14km SW of Santa Lucia Cotzumalguapa, Guatemala",earthquake,10.2,10.3,0.058,86,reviewed,us,us
2019-05-22T04:06:09.900Z,66.0097,-166.2766,3.2,2.7,ml,,,,0.81,ak,ak0196iwqblq,2019-05-22T04:13:53.438Z,"29km SSW of Shishmaref, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-05-22T03:55:40.201Z,36.992,-104.949,8.35,3.1,ml,,80,0.167,0.9,us,us60003qh8,2019-05-22T04:39:08.040Z,"44km WSW of Trinidad, Colorado",earthquake,1.1,8.5,0.059,62,reviewed,us,us
2019-05-22T03:48:59.467Z,53.394,6.5861,10,3.2,ml,,83,3.744,0.88,us,us60003qi1,2019-05-22T21:02:48.202Z,"8km NNE of Winsum, Netherlands",earthquake,5.3,2,0.105,12,reviewed,us,us
2019-05-22T02:37:58.120Z,19.0478,-64.8531,40,2.85,md,10,337,1.346,0.43,pr,pr2019142002,2019-05-27T23:05:13.040Z,"82km NNW of Road Town, British Virgin Islands",earthquake,4.95,25.96,0.36,6,reviewed,pr,pr
2019-05-22T02:24:45.620Z,-22.4689,-65.9842,252.92,4.5,mb,,101,6.473,1.09,us,us60003qh3,2019-05-22T03:09:25.040Z,"40km NW of Abra Pampa, Argentina",earthquake,10.7,6.7,0.054,101,reviewed,us,us
2019-05-22T01:51:32.280Z,18.8768,-67.3713,21,2.93,md,6,287,0.485,0.4,pr,pr2019142001,2019-05-22T05:25:12.676Z,"51km NW of San Antonio, Puerto Rico",earthquake,2.51,27.76,0,1,reviewed,pr,pr
2019-05-22T01:39:56.379Z,-7.1463,129.1553,173.59,4.7,mb,,50,2.281,0.87,us,us60003qgi,2019-05-22T01:56:15.040Z,"254km WNW of Saumlaki, Indonesia",earthquake,8.3,7.9,0.088,39,reviewed,us,us
2019-05-22T01:37:24.778Z,23.9315,121.6498,25.62,4.4,mwr,,116,0.246,0.7,us,us60003qgn,2019-05-22T02:26:17.040Z,"6km SE of Hualian, Taiwan",earthquake,4.1,5.1,0.06,27,reviewed,us,us
2019-05-22T01:30:24.040Z,19.177,-64.9738,37,3.39,md,16,314,1.3553,0.26,pr,pr2019142000,2019-05-22T03:15:19.040Z,"74km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.04,13.72,0.3,12,reviewed,pr,pr
2019-05-22T00:39:32.075Z,13.885,92.9467,10,5.6,mww,,36,7.229,0.92,us,us60003qg7,2019-05-26T05:30:44.382Z,"243km N of Bamboo Flat, India",earthquake,7.4,1.8,0.054,33,reviewed,us,us
2019-05-22T00:06:54.953Z,69.5591,-144.7061,0.5,3.1,ml,,,,0.76,ak,ak0196iucomy,2019-05-22T02:12:16.040Z,"76km SSW of Kaktovik, Alaska",earthquake,,0.8,,,automatic,ak,ak
2019-05-21T23:17:34.096Z,60.4763,-151.5183,61.2,3.4,ml,,,,0.65,ak,ak0196hkkmcm,2019-05-21T23:55:16.040Z,"14km WNW of Kalifornsky, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-05-21T23:13:13.430Z,19,-67.4528,39,2.75,md,3,333,0.9566,0.45,pr,pr2019141005,2019-05-22T05:24:23.280Z,"67km NNW of San Antonio, Puerto Rico",earthquake,5.61,26.93,0.01,2,reviewed,pr,pr
2019-05-21T21:19:50.959Z,1.0557,-85.1241,10,5.3,mww,,180,6.722,0.72,us,us60003qf5,2019-05-22T16:45:00.040Z,"Off the coast of Ecuador",earthquake,4.7,1.9,0.054,33,reviewed,us,us
2019-05-21T21:06:00.490Z,19.2211,-68.5851,83,3.3,md,10,199,0.607,0.58,pr,pr2019141004,2019-05-24T03:25:24.040Z,"63km ENE of Miches, Dominican Republic",earthquake,3.98,4.67,0.2,8,reviewed,pr,pr
2019-05-21T20:58:36.963Z,35.9981,-97.3142,1.19,2.9,mb_lg,,21,0.166,0.31,us,us60003qef,2019-05-22T21:09:19.980Z,"7km NW of Langston, Oklahoma",earthquake,0.8,1.4,0.057,79,reviewed,us,us
2019-05-21T20:54:51.866Z,19.0393,146.0718,88.51,4.6,mb,,58,3.787,0.73,us,us60003qel,2019-05-22T21:04:42.040Z,"52km NE of Agrihan, Northern Mariana Islands",earthquake,9.2,6.2,0.056,96,reviewed,us,us
2019-05-21T19:30:47.848Z,35.422,-97.9003,5,2.5,mb_lg,,34,0.212,0.99,us,us60003qcs,2019-05-22T21:00:16.040Z,"5km NE of Union City, Oklahoma",earthquake,1.1,1.7,0.136,14,reviewed,us,us
2019-05-21T19:25:13.268Z,-30.4914,-71.3264,57.46,4.5,mwr,,121,0.322,0.82,us,us60003qcj,2019-05-22T20:50:45.181Z,"16km NW of Ovalle, Chile",earthquake,4.6,3.9,0.05,39,reviewed,us,us
2019-05-21T19:16:00.786Z,35.1069,-96.3137,11.63,2.9,mb_lg,,46,0.277,1.28,us,us60003qcd,2019-05-22T20:35:54.192Z,"8km ENE of Holdenville, Oklahoma",earthquake,1.8,7.6,0.052,98,reviewed,us,us
2019-05-21T19:05:58.652Z,-34.6265,-179.8495,41.81,4.9,mb,,169,3.288,0.73,us,us60003qcc,2019-05-22T20:24:37.040Z,"South of the Kermadec Islands",earthquake,13.6,7.3,0.106,28,reviewed,us,us
2019-05-21T18:49:55.518Z,-8.3504,160.0295,62.98,4.7,mb,,98,1.084,0.59,us,us60003qcr,2019-05-22T20:16:53.583Z,"53km ESE of Buala, Solomon Islands",earthquake,11.4,7.2,0.054,102,reviewed,us,us
2019-05-21T18:42:47.464Z,0.9733,122.0896,49.74,5.1,mww,,27,1.314,0.96,us,us70003p1q,2019-05-22T19:57:29.660Z,"53km E of Bunobogu, Indonesia",earthquake,5.1,4.3,0.075,17,reviewed,us,us
2019-05-21T17:19:52.890Z,40.6948333,-123.9636667,21.45,3.78,mw,28,41,0.1323,0.11,nc,nc73184841,2019-05-27T22:25:15.423Z,"16km ESE of Pine Hills, CA",earthquake,0.23,0.34,,3,reviewed,nc,nc
2019-05-21T17:19:09.514Z,60.501,-143.1525,1.5,2.6,ml,,,,0.78,ak,ak0196hh0e7p,2019-05-22T18:58:36.040Z,"66km NW of Cape Yakataga, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-05-21T16:36:50.829Z,-14.0972,167.3294,146.4,4.5,mb,,159,8.582,0.89,us,us70003p00,2019-05-21T19:31:01.040Z,"33km SW of Sola, Vanuatu",earthquake,13,8.3,0.107,26,reviewed,us,us
2019-05-21T15:47:00.120Z,31.2125,-115.9038333,8.96,3.66,ml,9,287,0.2057,0.07,ci,ci38600992,2019-05-22T19:31:54.733Z,"84km SE of Maneadero, B.C., MX",earthquake,0.42,0.66,0.13,58,reviewed,ci,ci
2019-05-21T13:45:54.733Z,66.3266,-156.9448,0,2.6,ml,,,,0.83,ak,ak0196hesbv9,2019-05-21T16:12:08.040Z,"67km S of Kobuk, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-05-21T13:37:42.192Z,-15.8459,-72.0201,30.34,5.1,mww,,147,2.988,0.96,us,us70003nxk,2019-05-26T08:27:43.103Z,"18km N of Lluta, Peru",earthquake,5.9,5.3,0.071,19,reviewed,us,us
